,Date,Price,Open,High,Low,Vol,Fluctuations,RSI,SMA_5,SMA_20,EMA,MACD,signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC,sent_index
1600,2022-05-11,31834.11,32123.24,32584.02,31798.86,458460000,-1.02%,39.500201074662215,32788.11000000003,33701.501000000026,32999.25808897026,-499.13900870794896,-333.76019515913185,0.0,-1.1842378929335002e-15,23.878668261708714,30.973239795481962,-88.92341524046272,-2991.109999999997,-3.969038818663273,1.0
1601,2022-05-12,31730.3,31699.04,31914.46,31228.22,544240000,-0.33%,37.77160862974133,32357.08400000003,33578.12100000003,32762.854800066576,-575.2615152537037,-382.06045917804624,0.0,-1.1842378929335002e-15,23.059350843477493,24.010455788068413,-83.70594423987374,-3574.5899999999965,-5.166403597682756,1.0
1602,2022-05-13,32196.66,31963.86,32276.05,31862.79,388520000,1.47%,39.48194541599971,32195.080000000027,33444.891000000025,32617.583018236288,-607.2207267610138,-427.09251269463977,52.97255982835004,17.65751994278335,29.938610555930882,25.625543220372435,-74.54110025194495,-3237.659999999996,-5.39600870275293,1.0
1603,2022-05-16,32223.42,32152.15,32514.02,31928.18,332700000,0.08%,40.6811289871383,32088.47600000003,33331.92400000003,32532.958833102417,-610.3198158136256,-463.73797331843696,100.0,50.990853276116674,44.8868716051198,32.62827766817613,-68.02479304521162,-2588.739999999998,-2.5056938628784886,1.0
1604,2022-05-17,32654.59,32427.0,32689.14,32308.15,389310000,1.34%,42.40450856506828,32073.05800000003,33233.54300000003,32513.69359072016,-583.867309335601,-487.7638405218698,100.0,84.32418660945001,63.651918145270734,46.159133435440545,-58.512832581189954,-2372.980000000003,-1.9920455998275854,1.0
1605,2022-05-18,31490.07,32468.67,32468.67,31393.95,465060000,-3.57%,42.66575668076121,32142.14400000003,33108.84300000003,32505.507483316494,-553.1645500227787,-500.84398242205157,100.0,100.0,75.8642180267287,61.467669259039816,-57.07072454940619,-2407.6600000000035,-2.1196618814776524,1.0
1606,2022-05-19,31253.13,31262.62,31569.13,31016.41,517190000,-0.75%,37.56418784039311,32054.860000000026,32909.03400000003,32279.527940895314,-619.0149289084875,-524.4781717193388,0.0,66.66666666666667,60.56146299982982,66.69253305727649,-92.06114795910145,-3257.7199999999975,-7.655039246273054,1.0
1607,2022-05-20,31261.9,31426.94,31515.78,30635.76,498890000,0.03%,38.59896857787583,31947.476000000024,32744.012000000024,32124.51195164162,-650.444656765856,-549.6714687286423,23.418012750093443,41.13933758336448,46.05283149181014,60.82617083945629,-77.27787063682158,-3012.2999999999993,-4.109797192154241,1.0
1608,2022-05-23,31880.24,31395.89,31968.42,31395.89,405830000,1.98%,38.47432210837397,31796.224000000024,32627.224000000024,31992.035233161325,-670.1335357792814,-573.7638821387701,21.046663069556196,14.821558606549878,30.089382250644984,45.56789224742838,-78.16960465022771,-3173.3499999999985,-3.944541209361918,1.0
1609,2022-05-24,31928.62,31717.61,32014.86,31365.59,382950000,0.15%,40.53268674505553,31654.34600000002,32517.73000000002,31942.139736222904,-652.2581727752222,-589.4627402660606,68.86451574482565,37.77639718815843,44.857574585323,40.33326277592611,-66.38557548603185,-2912.659999999996,-2.419633959910894,1.0
1610,2022-05-25,32120.28,31816.31,32254.44,31754.33,348460000,0.60%,41.15745606413491,31523.87400000002,32435.999500000024,31919.261602364193,-622.9466128971108,-596.1595147922706,100.0,63.30372627146062,56.32499650983001,43.757317781932734,-51.21855475852023,-2596.2000000000007,-0.9554764712401353,1.0
1611,2022-05-26,32637.19,32248.17,32774.14,32248.17,352820000,1.61%,43.82864943003373,31720.98400000002,32377.110000000026,31979.06312920707,-558.4322384866573,-588.6140595311479,100.0,89.62150524827523,69.1199517980251,56.76750763105944,-24.596657282615855,-1918.4700000000012,1.7323237549149662,1.0
1612,2022-05-27,33212.96,32735.09,33213.62,32682.01,331190000,1.76%,46.65326668301063,31982.61400000002,32324.514000000025,32116.522560260328,-462.68026721366186,-563.4273010676507,100.0,100.0,74.14738871339273,66.53077900708269,-18.56307169512703,-1893.369999999999,2.412818727149979,1.0
1613,2022-05-31,32990.12,33160.59,33240.22,32752.34,549810000,-0.67%,48.97285656638148,32335.554000000015,32333.619000000024,32306.35300384936,-348.44518696030354,-520.4308782461812,100.00000000000001,100.0,81.75383699858942,75.00705917000249,-3.0574476091014864,-1250.9000000000015,3.136462102845372,1.0
1614,2022-06-01,32813.23,33156.31,33272.34,32584.76,338210000,-0.54%,48.95070880572723,32623.294000000016,32337.130000000026,32460.890639513113,-255.315307138324,-467.4077640246098,99.66244986373651,99.88748328791218,87.40486953934646,81.10203175044295,-4.400776763837961,-1238.310000000005,2.2490825546612303,0.0
1615,2022-06-02,33248.28,32809.01,33248.61,32509.43,331190000,1.33%,47.16036748086808,32821.83400000002,32318.990500000025,32524.185068692546,-207.1455687349153,-415.3553249666709,56.7059941130206,85.45614799225238,80.95636964690077,83.3716920616123,-17.57314399714762,-2153.659999999996,1.0482104748978038,-1.0
1616,2022-06-03,32899.7,32986.32,33135.61,32839.21,298570000,-1.05%,48.16170222804474,32969.46400000002,32275.59800000002,32608.209601657538,-152.9007244731547,-362.86440486796766,46.608160754787804,67.65886824384832,69.87540658049893,79.41221525558213,-10.848144186787316,-2272.480000000003,5.513613382371663,-1.0
1617,2022-06-06,32915.78,33032.04,33235.37,32819.5,258399999,0.05%,48.422423627011355,33028.85400000003,32288.506000000023,32685.26967408344,-105.01156472991715,-311.2938368403576,58.51600021020397,53.94338502600414,61.92398727829812,70.91858783523269,-9.114079603122066,-1695.3399999999965,5.107401484204321,-1.0
1618,2022-06-07,33180.14,32783.03,33207.45,32641.85,278200000,0.80%,47.088070839486385,32953.342000000026,32293.399000000023,32703.04427879554,-86.1589003757581,-266.2668495474377,0.0,35.0413869883306,55.62473511510772,62.474709657968326,-18.558511404926,-948.6200000000026,4.418221620728069,-1.0
1619,2022-06-08,32910.9,33087.07,33156.5,32824.37,273290000,-0.81%,48.86780752191554,32939.49400000003,32322.54800000002,32772.86713719635,-46.15252345582121,-222.2439843291144,100.0,52.838666736734666,60.83697328000114,59.46189855780239,-7.0269060677088095,-820.4199999999983,4.317664540297961,-1.0
1620,2022-06-09,32272.79,32828.62,32956.73,32267.78,289710000,-1.94%,47.46391210497653,32943.41600000003,32357.81700000002,32783.004021342465,-34.8996352882823,-184.77511452094797,7.2360219906867105,35.745340663562246,57.32376806553447,57.92849215354784,-16.829377451091723,-622.2999999999956,3.181732891086364,-1.0
1621,2022-06-10,31392.79,32053.52,32053.52,31387.84,364810000,-2.73%,43.57971923425919,32756.85600000002,32375.54100000002,32650.370562916563,-87.51689230473494,-165.32347007770537,0.0,35.745340663562246,57.37980974207333,58.51351702920305,-63.92133210961051,-1372.4399999999987,-0.603600142271632,-1.0
1622,2022-06-13,30516.74,31144.91,31144.91,30373.72,480500000,-2.79%,39.6453711898009,32379.430000000022,32334.593500000025,32376.650460568097,-200.22560486970542,-172.30389703610538,0.0,2.4120073302289122,40.40267867558675,51.702085494398254,-73.39458086951721,-2642.100000000002,-4.857723012217163,-1.0
1623,2022-06-14,30364.83,30592.34,30690.8,30144.23,368800000,-0.50%,37.51467010386303,31941.292000000023,32256.60300000002,32052.230376828444,-330.3280365958817,-203.90872494806064,0.0,8.881784197001252e-15,26.04054191898045,41.27434344554691,-85.67473650223295,-2386.149999999998,-7.744886324398925,-1.0
1624,2022-06-15,30668.53,30570.5,31011.97,30185.08,394570000,1.00%,37.43241431605079,31437.97800000002,32163.77800000002,31782.824853768725,-430.23794137740697,-249.1745682339299,0.0,8.881784197001252e-15,19.082361240753613,28.50852727844034,-86.37292166835563,-2515.5899999999965,-7.798847338560888,-1.0
1625,2022-06-16,29927.07,30305.74,30305.74,29740.35,444890000,-2.42%,36.430673139955005,30933.40200000002,32055.631500000018,31514.26397126532,-524.7323916606256,-304.28613291926905,0.0,8.881784197001252e-15,18.15821294908686,21.093705369607044,-83.9923102840041,-2866.0600000000013,-7.6298248560380255,-1.0
1626,2022-06-17,29888.78,29912.7,30167.52,29653.29,692830000,-0.13%,34.99256641375435,30505.23800000002,31988.135500000015,31223.070521944355,-624.1402670487805,-368.25695974517134,0.0,8.881784197001252e-15,18.996546977835326,18.745707055892,-92.83209682098892,-3941.4699999999975,-9.317862677619082,-1.0
1627,2022-06-21,30530.25,30074.69,30653.98,30074.69,379350000,2.15%,36.068568373961135,30291.194000000018,31920.523000000016,31014.27406340902,-681.9889413039054,-431.00335605691816,60.832342806730416,20.27744760224348,24.28292385473867,20.479227927220354,-88.35606029206564,-2699.1899999999987,-8.952974142680869,-1.0
1628,2022-06-22,30483.13,30352.57,30777.92,30166.01,345820000,-0.15%,37.89281776180768,30243.24000000002,31868.35700000001,30893.964233698287,-697.3729574148565,-484.2772763285058,100.0,53.61078093557682,33.291385603406106,25.52361881199344,-80.55027090773565,-2332.5999999999985,-7.413774748703828,-1.0
1629,2022-06-23,30677.36,30570.33,30715.63,30293.4,362910000,0.64%,39.297001685969704,30243.206000000017,31810.99300000001,30835.121645753145,-684.1075232292496,-524.2433257086545,100.0,86.94411426891016,54.674827653041795,37.41637903706226,-74.3992317312846,-1933.7599999999984,-7.606415436604086,-1.0
1630,2022-06-24,31500.68,30846.94,31517.29,30846.94,470380000,2.68%,41.04842297259076,30351.446000000014,31762.524500000007,30837.270437434392,-643.8525246709578,-548.1651655011152,99.99999999999999,100.00000000000001,65.68203427637685,51.21608251094167,-66.67718197248533,-1276.300000000003,-6.036440154962364,-0.6
1631,2022-06-27,31438.26,31533.6,31598.59,31351.37,313930000,-0.20%,45.11501984095325,30675.62600000001,31726.796000000002,30963.87581244632,-550.2000611318908,-548.5721446272703,100.0,100.00000000000001,80.43792879661761,66.93159690867884,-47.09551624012426,-165.44000000000233,-1.6220371428785407,-0.19999999999999996
1632,2022-06-28,30946.99,31549.05,31885.09,30934.33,353770000,-1.56%,45.20300358520526,30970.49800000001,31667.494000000006,31070.27111927426,-469.3230590869571,-532.7223275192076,100.0,100.00000000000001,80.0748788682447,75.3982806470798,-45.88505970238727,-414.8100000000013,1.2976117124756437,0.20000000000000018
1633,2022-06-29,31029.31,31067.41,31152.96,30894.53,273970000,0.27%,42.98100968368912,31113.466000000008,31562.83500000001,31069.75091576985,-439.03090011628956,-513.984042038624,59.54481418114982,86.5149380603833,74.9386023623191,78.4838033423939,-57.19250236117507,-1084.7400000000016,1.552905073623001,0.6000000000000001
1634,2022-06-30,30775.43,30790.0,30979.85,30431.87,397270000,-0.82%,41.75797760567355,31157.400000000012,31444.519500000006,31018.887112902605,-432.4240986422192,-497.67205335934307,10.360070739998712,56.63496164038287,51.241472289368936,68.751651173311,-52.64162184457326,-1637.0,0.7180124629953655,1.0
1635,2022-07-01,31097.26,30737.77,31139.35,30487.79,313350000,1.05%,41.527821998864276,31135.56600000001,31340.957500000008,30967.774910556676,-426.4864154515126,-483.434925777777,0.0,23.301628307049537,31.44062951151221,52.540234721066845,-51.40783224303253,-1730.8999999999978,1.425571525394198,1.0
1636,2022-07-05,30967.82,30903.12,30971.74,30355.12,328200000,-0.42%,42.56456109537089,31009.47000000001,31236.797500000008,30956.019472273645,-403.7838270205975,-467.50470602634107,28.38457235242727,12.914881030808687,27.170465552248015,36.61752245104315,-43.999014248588644,-359.5,3.3110351121764303,1.0
1637,2022-07-06,31037.68,30957.3,31224.69,30794.84,292710000,0.23%,42.907688881048585,30891.120000000006,31133.06050000001,30956.25229549662,-377.0733223864554,-449.41842929836395,98.78805064477125,42.390874332399534,42.03927384378493,33.55012296918182,-41.571377363563094,-469.6399999999994,2.9347268417396766,1.0
1638,2022-07-07,31384.55,31190.65,31421.84,31154.64,296620000,1.12%,44.387945276891855,30915.768000000004,31053.441500000008,30998.87005995178,-333.23434214732333,-426.1816118681558,100.0,75.72420766573286,61.13167868133336,43.4471393591222,-31.115691370194412,-205.23999999999796,2.76115004429609,1.0
1639,2022-07-08,31338.15,31348.43,31511.46,31212.45,241130000,-0.15%,45.378526603155876,31027.454000000005,30966.509500000015,31062.42641268782,-282.5035816506024,-397.4460058246451,100.0,99.59601688159044,77.82618193332455,60.33237815281438,-24.046061475042567,-369.1800000000003,2.5452783793959544,1.0
1640,2022-07-11,31173.84,31277.98,31367.55,31114.4,249430000,-0.52%,45.00821671934009,31135.496000000003,30888.977500000015,31101.617974017307,-245.15778830814816,-366.98836232134573,84.58115442345816,94.8603848078194,81.34564448615707,73.43450170027175,-33.53457799381353,-538.3300000000017,1.3973509203830226,1.0
1641,2022-07-12,30981.33,31113.31,31346.1,30860.51,325910000,-0.62%,44.13729844106242,31177.534000000003,30841.967000000015,31103.743796923252,-226.24051103633246,-338.83879206434307,41.0681303505538,75.216428258004,70.05016017752527,76.40732886566904,-44.89494380715255,-1134.859999999997,-1.3328322804881054,1.0
1642,2022-07-13,30772.79,30743.63,30979.17,30514.61,293830000,-0.67%,42.239127732637414,31134.8,30821.903000000013,31038.268561119025,-238.3311854126987,-318.7372707340142,0.0,41.88309492467067,49.07454808932295,66.82345091766852,-71.71371309739962,-1991.4599999999991,-2.552913637653109,1.0
1643,2022-07-14,30630.17,30451.8,30680.12,30143.93,327450000,-0.46%,40.806013129443144,30987.03,30814.87600000002,30931.637913642837,-268.3677971273719,-308.6633760126857,0.0,13.689376783517952,29.97592970795014,49.7002126582662,-82.31810976590324,-2708.7899999999972,-1.9815298410778337,1.0
1644,2022-07-15,31288.26,30775.37,31288.26,30775.37,337390000,2.15%,43.02331453386004,30872.417999999998,30825.11950000002,30903.225565707777,-263.0305806972465,-299.5368169495979,52.04089011409776,17.34696337136594,32.36382570804678,37.138101168440045,-63.734521813044246,-2380.9399999999987,-0.04751542708671952,0.5
1645,2022-07-18,31072.61,31475.98,31644.68,30982.97,309960000,-0.69%,47.43378751798487,30912.018,30883.631500000018,31007.36273557909,-199.9623845688293,-279.6219304734442,100.00000000000001,50.68029670469928,54.29202057245544,38.877258662817546,-23.496404695720127,-1333.0300000000025,2.40163811493157,0.0
1646,2022-07-19,31827.05,31165.91,31842.25,31165.91,379950000,2.43%,45.810268080675876,30922.538,30946.292000000023,31036.189510928347,-173.0061353563251,-258.29877145002035,73.43588342061774,75.15892451157185,66.8463828847779,51.16740972176012,-39.82406142540866,-1820.4099999999999,0.8503672121132233,-0.5
1647,2022-07-20,31874.84,31829.99,31944.45,31646.95,319140000,0.15%,49.62994002750286,31139.809999999998,31034.057000000023,31180.51687257774,-96.9399442598442,-226.02700601198512,100.0,91.14529447353927,80.85928000797138,67.33256115506832,-6.357052407082348,-1202.0499999999993,2.819011993940057,-1.0
1648,2022-07-21,32036.9,31826.49,32040.63,31534.08,304090000,0.51%,49.61087414807368,31414.748,31107.753000000026,31297.96653210906,-36.51839916420067,-188.12528464242823,99.63813011243394,91.02467117768391,78.96476716572157,75.55681001949036,-11.290135498497357,-956.5399999999972,2.0385596324539623,-0.75
1649,2022-07-22,31899.29,32167.92,32219.25,31731.47,320970000,-0.43%,51.49143924639839,31693.257999999994,31187.63250000003,31456.139889907412,38.47316350804613,-142.80559501233336,100.0,99.87937670414466,90.8554636258018,83.559836933165,-2.4733535069291364,-919.1500000000015,2.6141341049615407,-0.5
1650,2022-07-25,31990.04,31950.93,32029.03,31821.67,264610000,0.28%,50.25827638637613,31788.248,31242.832000000035,31546.101728106063,79.47905262723725,-98.34866548441923,71.25422836982867,90.2974528274209,84.4833955953704,84.767875462298,-12.92909045352041,-877.6900000000023,2.1515136207645114,-0.25
1651,2022-07-26,31761.54,31950.04,31950.04,31705.36,330700000,-0.71%,50.25316989726053,31945.074,31263.65400000004,31619.545050268596,110.62943239153537,-56.5530459092283,9.85944291987968,60.371223763236145,77.02793085843399,84.1222633598688,-12.971975406202377,-103.47999999999956,2.6892992098879853,0.0
1652,2022-07-27,32197.59,31865.05,32336.23,31799.43,367620000,1.37%,49.75377746252249,31952.086,31279.454000000038,31664.182313856123,126.99443725083984,-19.84354927721467,0.0,27.037890429902813,58.83204246517058,73.4477896396584,-21.492496464899897,720.1399999999994,3.6476499359379355,0.25
1653,2022-07-28,32529.63,32197.62,32609.54,31982.61,350630000,1.03%,51.69686477443752,32026.311999999998,31335.96450000004,31761.1709840641,164.89859277022697,17.10487913227366,88.36108838240156,32.74017710076044,52.13736111879484,62.66577814746654,-16.706616212620883,1605.2799999999988,5.733060114673028,0.5
1654,2022-07-29,32845.13,32515.62,32910.18,32493.02,490270000,0.97%,53.476490491992244,32095.852000000003,31422.245500000037,31898.343532416082,218.0839158378949,57.30068647339791,100.0,62.78702946080055,54.31820062887139,55.09586807094567,-14.263352914595618,1945.119999999999,5.654684249125186,0.75
1655,2022-08-01,32798.4,32755.71,32972.03,32640.79,325500000,-0.14%,54.77778440176005,32256.808,31523.142500000034,32054.228344704068,276.42052034005246,101.12465324672883,100.0,96.12036279413388,68.20546310548006,58.2203416177155,-7.648951592942252,2449.9699999999975,4.065735205067478,1.0
1656,2022-08-02,32396.17,32691.29,32772.93,32387.12,320390000,-1.23%,54.35577847091623,32405.058,31612.551000000036,32170.057736576055,313.83682847889213,143.6670882931615,87.80992109287844,95.93664036429284,75.41067392197819,65.97811255210995,-9.926805982815251,2778.59,4.894386205953882,1.0
1657,2022-08-03,32812.5,32514.21,32912.74,32514.21,344300000,1.29%,53.190524964514154,32534.890000000003,31690.39650000003,32232.630875380408,325.44907185286866,180.02348500510294,22.779393695095173,70.1964382626579,70.9029763619299,71.50637112979611,-20.841641401036107,2439.5200000000004,2.1496079640615617,1.0
1658,2022-08-04,32726.82,32805.69,32829.22,32652.63,318770000,-0.26%,54.83906730378244,32656.504000000004,31771.148500000032,32336.82344349306,354.0901278085148,214.83681356578532,72.84860425118386,61.145973013052526,67.1160718943885,71.14324072609891,-8.362744210833092,2453.1200000000026,3.076682348571902,1.0
1659,2022-08-05,32803.47,32593.9,32814.61,32489.62,276170000,0.23%,53.4248073436399,32672.160000000003,31833.42200000003,32383.56463558523,355.5995576562891,242.9893623838861,0.0,31.87599931542638,53.54744371874771,63.85549732502209,-20.93603968728532,2023.5699999999997,1.3242385581660354,1.0
1660,2022-08-08,32832.54,32877.36,33109.96,32769.1,279110000,0.09%,55.03051575426377,32696.49,31913.391000000032,32473.34561093337,375.3419365096015,269.4598772090292,81.77330587127328,51.54063670748574,58.245085148376155,59.63620025383751,-14.76000710714007,2030.420000000002,2.899540013389279,1.0
1661,2022-08-09,32774.41,32807.36,32877.53,32702.66,283450000,-0.18%,54.550078236993485,32719.704000000005,31998.093500000028,32534.075499854578,380.9481656794669,291.7575349031167,48.14908473778587,43.307463536353076,51.46470572961457,54.41907819891287,-19.201969693123782,1273.760000000002,2.6833143244891167,1.0
1662,2022-08-10,33309.51,33130.63,33364.41,33130.63,317910000,1.63%,56.3698248003582,32842.988000000005,32117.44350000003,32642.539954426473,406.78714106121697,314.76345613473677,100.0,76.64079686968641,64.10584724244076,57.9385460401439,-14.091196769235749,1581.579999999998,3.9716868481298517,1.0
1663,2022-08-11,33336.67,33451.51,33651.8,33289.83,309720000,0.08%,58.092753849743815,32972.15200000001,32267.429000000026,32789.62541725802,447.9928666046253,341.4093382287145,100.0,82.71636157926197,69.087393059093,61.55264867704951,-10.290068021618989,2384.100000000002,3.894356166698043,1.0
1664,2022-08-12,33761.05,33430.72,33767.09,33398.32,299140000,1.27%,57.9394018156883,33139.51600000001,32400.196500000027,32906.18806866566,473.51276135681474,367.8300228543345,93.50044764718535,97.8334825490618,74.81364329590998,69.33562786581466,-16.314939395555967,2640.720000000001,2.8143396927384545,1.0
1665,2022-08-15,33912.44,33710.7,33954.71,33582.96,263720000,0.45%,59.43135055931184,33306.18400000001,32511.932500000024,33052.4629652719,510.44541096201283,396.3531004758702,100.0,97.8334825490618,77.22540655300116,73.70881430266813,-11.321498830778468,2972.9299999999967,2.915491680687121,1.0
1666,2022-08-16,34152.01,33924.35,34281.36,33852.57,291750000,0.71%,60.53638166992202,33529.58200000001,32649.854500000023,33210.98788067701,550.6075106702265,427.2039825147414,100.0,97.8334825490618,72.62851901196312,74.8891896202915,-15.530614464382905,3021.2299999999996,3.7718303560367206,0.7142857142857143
1667,2022-08-17,33980.32,34029.55,34161.01,33828.41,285730000,-0.50%,61.07643011442394,33709.366000000016,32759.832500000026,33359.81735691755,584.1908365308445,458.60135331796204,100.0,100.00000000000001,74.69680092334994,74.8502421627715,-13.293458062336212,3072.2500000000036,4.660546880886862,0.4285714285714286
1668,2022-08-18,33999.04,33981.86,34043.83,33844.46,284140000,0.06%,60.68696721631574,33815.43600000001,32867.601000000024,33472.91601929618,600.0407831563352,486.8892392856367,78.35896965676883,92.78632321892296,69.88743923984971,72.40425305838767,-15.811090463721584,2791.209999999999,3.5852621907967785,0.1428571428571429
1669,2022-08-19,33706.74,33904.69,33904.69,33627.09,298430000,-0.86%,60.04602169110193,33910.23000000001,32954.43950000002,33551.42037942415,599.4647495078534,509.40434133008,0.0,59.45298988558962,62.25123185844186,68.94515734054724,-19.885019849649353,2556.260000000002,4.021580725227736,-0.1428571428571428
1670,2022-08-22,33063.61,33586.59,33586.59,33007.63,308900000,-1.91%,57.45830389254674,33885.40800000001,33036.22250000002,33557.81485589248,566.8064354014059,520.8847601443451,0.0,26.119656552256288,52.534567896079515,61.5577463314571,-38.7762733432308,2308.609999999997,2.1571987531845416,-0.4285714285714284
1671,2022-08-23,32909.59,33033.52,33138.26,32858.89,254460000,-0.47%,53.32494796883116,33707.24200000001,33090.39650000002,33462.48851845748,490.6405604131505,514.8359201981062,0.0,9.473903143468002e-15,34.9772777947827,49.92102584976809,-69.64403317445627,1920.2099999999955,0.6893575100221261,-0.7142857142857142
1672,2022-08-24,32969.23,32899.01,33095.5,32828.56,258940000,0.18%,52.37699174766395,33481.134000000005,33142.09450000002,33360.03787873794,414.64495396465645,494.7977269514163,0.0,9.473903143468002e-15,21.554058372187225,36.35530135434988,-77.1512607856049,2155.380000000001,-0.6991113661285464,-1.0
1673,2022-08-25,33291.78,33029.27,33306.09,32889.85,308530000,0.98%,53.2102664002164,33290.61600000001,33183.67700000002,33299.89826442195,360.77004915213183,467.9921913915594,10.241568411547718,3.413856137182582,12.619788117740997,23.05037476157038,-79.31145879521145,2577.4699999999975,-1.2622449629329346,-1.0
1674,2022-08-26,32283.4,33293.43,33364.7,32278.22,352850000,-3.03%,54.86697095492145,33168.36400000001,33222.56750000002,33298.72221634523,335.52161889556737,441.498076892361,47.62535386463386,19.288974092060535,34.01388406928704,22.729243519738493,-49.31906906157336,2518.0600000000013,-0.41067018598462957,-1.0
1675,2022-08-29,32098.99,32188.0,32325.16,31972.79,320090000,-0.57%,47.574769848812906,32888.64600000001,33194.18200000002,33096.77272246428,223.734026883787,397.94526689064617,0.0,19.288974092060535,37.23535823538082,27.95634347413636,-90.67777888476421,712.0200000000004,-4.516963456706613,-1.0
1676,2022-08-30,31790.87,32163.84,32205.66,31647.22,328640000,-0.96%,47.432238559317184,32714.71000000001,33167.80950000002,32927.148591107136,131.67418668214668,344.69105084894625,0.0,15.875117954877963,41.04503324909248,37.43142518458686,-80.387526858861,997.9300000000003,-5.189517264148014,-1.0
1677,2022-08-31,31510.43,31827.15,31966.04,31509.59,392780000,-0.88%,45.46842621709861,32500.338000000007,33133.45650000002,32727.148847269476,31.188509183062706,281.99054251576956,0.0,9.473903143468002e-15,20.88657597590091,33.05565582012482,-88.54306093218408,-2.8400000000001455,-6.472022110195407,-1.0
1678,2022-09-01,31656.42,31454.58,31677.51,31219.75,339360000,0.46%,43.41098731224372,32185.400000000012,33065.90100000002,32495.772693220482,-77.61569409039294,210.06929519453706,0.0,9.473903143468002e-15,19.38209350121427,27.104567575402637,-92.32985259389662,-371.90999999999985,-7.437144405868301,-1.0
1679,2022-09-02,31318.44,31848.5,32026.9,31182.09,306180000,-1.07%,46.07964678402896,31896.41400000001,33028.631000000016,32378.086748998576,-130.55282549733965,141.94487105616173,88.02135143377812,29.34045047792605,28.788726581422477,23.019132019512636,-78.49783981389167,-319.41999999999825,-6.064618198839167,-0.33333333333333337
1680,2022-09-06,31145.3,31343.79,31463.89,31048.46,348980000,-0.55%,43.36885515181761,31727.572000000015,32951.95250000002,32190.032794635197,-210.8017708959742,71.39554266573454,24.345369612754137,37.45557368217743,31.589714249091575,26.586844777242856,-90.51163836725509,-607.1399999999994,-6.6776651038405355,0.33333333333333326
1681,2022-09-07,31581.28,31145.63,31644.34,31095.21,355100000,1.40%,42.3567924937687,31523.930000000015,32868.86600000002,32000.141377428798,-287.0802122094792,-0.29960830930821203,0.6416328154964738,37.66945128734292,31.250738945421805,30.543059925312033,-96.75599341650609,-804.4099999999999,-5.715073658514125,1.0
1682,2022-09-08,31774.52,31481.95,31783.37,31321.5,344340000,0.61%,44.62560393449866,31454.89000000002,32786.432000000015,31905.924763350835,-316.742008541034,-63.588088355653376,82.92882877222287,35.97194373349117,26.585466244818168,29.80863981311059,-84.8230009488031,-383.09999999999854,-4.3073028641287365,1.0
1683,2022-09-09,32151.71,31876.22,32227.74,31876.22,312400000,1.19%,47.14834763180132,31539.218000000015,32707.667500000018,31900.523897287047,-304.9199742305318,-111.85446553062906,100.0,61.19015386257312,41.47576496800593,33.10399005274871,-67.38701327355167,-321.3999999999978,-3.490994502754663,1.0
1684,2022-09-12,32381.34,32159.49,32504.04,32159.49,343960000,0.71%,48.87932277787005,31601.416000000016,32644.106000000018,31947.608643234857,-269.5857880985968,-143.4007300442226,100.00000000000001,94.30960959074098,63.60840118340165,43.88987746540866,-52.03303630021053,-356.1299999999974,-3.4058971995375664,1.0
1685,2022-09-13,31104.97,32006.5,32006.5,31018.54,433800000,-3.94%,48.000971954678235,31733.958000000013,32558.89600000002,31958.3161626467,-251.0344367063517,-164.9274713766484,87.72913370232395,95.909711234108,71.00930168792344,58.69782261311042,-57.89033995976401,-749.2099999999991,-0.5638747359264284,0.6666666666666667
1686,2022-09-14,31135.09,31141.02,31276.82,30885.02,353880000,0.10%,43.43341416965116,31733.03600000001,32419.729500000023,31809.7168603473,-302.6802504394218,-192.4780271892031,0.0,62.57637790077467,52.882652652098194,62.500118507807834,-89.67608723706283,-1550.2700000000004,-3.1800307425978946,0.33333333333333337
1687,2022-09-15,30961.82,31124.68,31277.69,30882.08,349090000,-0.56%,43.352844813553034,31661.582000000013,32274.486000000023,31685.16470392052,-340.99762301730516,-222.1819463548235,0.0,29.243044567441334,32.42538224531803,52.10577886177996,-90.22806551143555,-1389.5299999999988,-2.207140758754711,0.0
1688,2022-09-16,30822.42,30866.61,30866.61,30550.08,627920000,-0.45%,42.0775656719063,31459.66000000001,32118.723500000022,31536.336575934973,-387.71912434735714,-255.28938195333023,0.0,1.8947806286936004e-14,15.656219043449736,33.654751313622064,-83.80058957194625,-1939.0800000000017,-1.8692667331752677,-0.33333333333333326
1689,2022-09-19,31019.68,30722.86,31026.89,30559.37,296570000,0.64%,41.376220103523956,31172.33400000001,31959.632000000023,31388.431743946796,-431.3730741148065,-290.5061203856255,0.0,1.8947806286936004e-14,14.339986271776603,20.807195853514866,-91.15744436938324,-1871.0400000000009,-3.5343579760428234,-0.6666666666666665
1690,2022-09-20,30706.23,30888.53,30888.53,30465.91,320690000,-1.01%,42.51849042062665,30948.74000000001,31824.72900000003,31297.54051777465,-447.4431136862877,-321.8935190457579,74.74693036095962,24.915643453653228,26.70788325133209,18.90136285551955,-79.26432563182924,-1988.8300000000017,-1.4524727226669198,-1.0
